#TYPE System.Diagnostics.EventLogEntry#security/Microsoft-Windows-Security-Auditing/4672
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"5061","Bit01","System.Byte[]","420916","(12290)","12290","SuccessAudit","Cryptographic operation.

Subject:
	Security ID:		S-1-5-18
	Account Name:		BIT01$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	{2754103D-D983-4720-AD34-A29AA82E26A0}
	Key Type:	%%2499

Cryptographic Operation:
	Operation:	%%2480
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5061","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"5058","Bit01","System.Byte[]","420915","(12292)","12292","SuccessAudit","Key file operation.

Subject:
	Security ID:		S-1-5-18
	Account Name:		BIT01$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	{2754103D-D983-4720-AD34-A29AA82E26A0}
	Key Type:	%%2499

Key File Operation Information:
	File Path:	C:\ProgramData\Microsoft\Crypto\Keys\97728d3f22177aa872bc0d98e2d2889b_2e3576e9-2fff-4467-8e5d-63b38f01016b
	Operation:	%%2458
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5058","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"4797","Bit01","System.Byte[]","420914","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Guest
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"4797","Bit01","System.Byte[]","420913","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Beverly
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"4797","Bit01","System.Byte[]","420912","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Administrator
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"5061","Bit01","System.Byte[]","420911","(12290)","12290","SuccessAudit","Cryptographic operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	03ecd330-9a8f-4780-9d45-2520572b8abb
	Key Type:	%%2499

Cryptographic Operation:
	Operation:	%%2480
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5061","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"5058","Bit01","System.Byte[]","420910","(12292)","12292","SuccessAudit","Key file operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	03ecd330-9a8f-4780-9d45-2520572b8abb
	Key Type:	%%2499

Key File Operation Information:
	File Path:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\dc0d711fc29f27c4933d93c75beec760_2e3576e9-2fff-4467-8e5d-63b38f01016b
	Operation:	%%2458
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5058","2/13/2018 6:40:25 AM","2/13/2018 6:40:25 AM",,,
"4672","Bit01","System.Byte[]","420909","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","2/13/2018 6:40:15 AM","2/13/2018 6:40:15 AM",,,
"4624","Bit01","System.Byte[]","420908","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		BIT01$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Type:			5

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b4
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","2/13/2018 6:40:15 AM","2/13/2018 6:40:15 AM",,,
"4797","Bit01","System.Byte[]","420907","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	HomeGroupUser$
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:10 AM","2/13/2018 6:40:10 AM",,,
"4797","Bit01","System.Byte[]","420906","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Guest
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:10 AM","2/13/2018 6:40:10 AM",,,
"4797","Bit01","System.Byte[]","420905","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Beverly
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:10 AM","2/13/2018 6:40:10 AM",,,
"4797","Bit01","System.Byte[]","420904","(13824)","13824","SuccessAudit","An attempt was made to query the existence of a blank password for an account.

Subject:
	Security ID:		S-1-5-21-3084526789-2061779564-2944513198-1002
	Account Name:		Tre'
	Account Domain:		BIT01
	Logon ID:		0x228e125

Additional Information:
	Caller Workstation:	BIT01
	Target Account Name:	Administrator
	Target Account Domain:	Bit01","Microsoft-Windows-Security-Auditing","System.String[]","4797","2/13/2018 6:40:10 AM","2/13/2018 6:40:10 AM",,,
"5061","Bit01","System.Byte[]","420903","(12290)","12290","SuccessAudit","Cryptographic operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	RSA
	Key Name:	03ecd330-9a8f-4780-9d45-2520572b8abb
	Key Type:	%%2499

Cryptographic Operation:
	Operation:	%%2480
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5061","2/13/2018 6:40:08 AM","2/13/2018 6:40:08 AM",,,
"5058","Bit01","System.Byte[]","420902","(12292)","12292","SuccessAudit","Key file operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	03ecd330-9a8f-4780-9d45-2520572b8abb
	Key Type:	%%2499

Key File Operation Information:
	File Path:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\dc0d711fc29f27c4933d93c75beec760_2e3576e9-2fff-4467-8e5d-63b38f01016b
	Operation:	%%2458
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5058","2/13/2018 6:40:08 AM","2/13/2018 6:40:08 AM",,,
